
     Value of States and Choice Probabilities
     Fixed Group Index(f): 0. Random Group Index(r): 0
     ------------------------------------------------------------------------------
    Indx   T   A   m sch   t     r     f       EV      |Choice Probabilities:                           
   12447   1   1   7   7  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12446   1   1   6   7  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12445   1   1   5   7  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12444   1   1   4   7  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12443   1   1   3   7  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12442   1   1   2   7  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12441   1   1   1   7  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12440   1   1   0   7  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12432   1   1  32   6  38     0     0       2.563659 0.730104 0.269862 0.000033 0.000000
   12431   1   1  31   6  38     0     0       2.568876 0.728333 0.271634 0.000033 0.000000
   12430   1   1  30   6  38     0     0       2.583364 0.723466 0.276500 0.000034 0.000000
   12429   1   1  29   6  38     0     0       2.623297 0.710507 0.289458 0.000035 0.000000
   12428   1   1  28   6  38     0     0       2.737400 0.677323 0.322636 0.000041 0.000000
   12427   1   1  27   6  38     0     0       3.092408 0.605063 0.394858 0.000079 0.000000
   12426   1   1  26   6  38     0     0       4.197198 0.512094 0.487398 0.000509 0.000000
   12425   1   1  25   6  38     0     0       7.202931 0.418382 0.542986 0.038632 0.000000
   12424   1   1  24   6  38     0     0      18.416668 0.000714 0.233793 0.765493 0.000000
   12423   1   1  23   6  38     0     0      46.635993 0.000000 0.134206 0.865794 0.000000
   12422   1   1  22   6  38     0     0     101.897709 0.000000 0.130199 0.869801 0.000000
   12421   1   1  21   6  38     0     0     200.054331 0.000000 0.132211 0.867789 0.000000
   12420   1   1  20   6  38     0     0     331.036621 0.000000 0.133333 0.866667 0.000000
   12419   1   1  19   6  38     0     0     470.655208 0.000000 0.266667 0.733333 0.000000
   12418   1   1  18   6  38     0     0     568.541569 0.000000 0.532512 0.467488 0.000000
   12417   1   1  17   6  38     0     0     621.537889 0.000000 0.800000 0.200000 0.000000
   12416   1   1  16   6  38     0     0     636.192857 0.000000 1.000000 0.000000 0.000000
   12415   1   1  15   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12414   1   1  14   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12413   1   1  13   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12412   1   1  12   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12411   1   1  11   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12410   1   1  10   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12409   1   1   9   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12408   1   1   8   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12407   1   1   7   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12406   1   1   6   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12405   1   1   5   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12404   1   1   4   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12403   1   1   3   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12402   1   1   2   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12401   1   1   1   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12400   1   1   0   6  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12393   1   1  33   5  38     0     0       2.561227 0.730932 0.269035 0.000033 0.000000
   12392   1   1  32   5  38     0     0       2.561833 0.730725 0.269242 0.000033 0.000000
   12391   1   1  31   5  38     0     0       2.563556 0.730137 0.269830 0.000033 0.000000
   12390   1   1  30   5  38     0     0       2.568275 0.728530 0.271436 0.000033 0.000000
   12389   1   1  29   5  38     0     0       2.580815 0.724297 0.275669 0.000034 0.000000
   12388   1   1  28   5  38     0     0       2.613696 0.713504 0.286461 0.000035 0.000000
   12387   1   1  27   5  38     0     0       2.701721 0.686916 0.313045 0.000039 0.000000
   12386   1   1  26   5  38     0     0       2.954015 0.627903 0.372036 0.000061 0.000000
   12385   1   1  25   5  38     0     0       3.702324 0.538553 0.461224 0.000223 0.000000
   12384   1   1  24   5  38     0     0       5.690599 0.456855 0.538500 0.004644 0.000000
   12383   1   1  23   5  38     0     0      11.221585 0.085898 0.407825 0.506277 0.000000
   12382   1   1  22   5  38     0     0      28.798847 0.000001 0.177008 0.822991 0.000000
   12381   1   1  21   5  38     0     0      62.913381 0.000000 0.133150 0.866850 0.000000
   12380   1   1  20   5  38     0     0     123.765811 0.000000 0.131554 0.868446 0.000000
   12379   1   1  19   5  38     0     0     218.670175 0.000000 0.133332 0.866668 0.000000
   12378   1   1  18   5  38     0     0     336.545903 0.000000 0.133590 0.866410 0.000000
   12377   1   1  17   5  38     0     0     459.521957 0.000000 0.266667 0.733333 0.000000
   12376   1   1  16   5  38     0     0     550.081488 0.000000 0.400405 0.599595 0.000000
   12375   1   1  15   5  38     0     0     608.060762 0.000000 0.733327 0.266673 0.000000
   12374   1   1  14   5  38     0     0     630.268519 0.000000 0.924590 0.075410 0.000000
   12373   1   1  13   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12372   1   1  12   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12371   1   1  11   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12370   1   1  10   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12369   1   1   9   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12368   1   1   8   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12367   1   1   7   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12366   1   1   6   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12365   1   1   5   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12364   1   1   4   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12363   1   1   3   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12362   1   1   2   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12361   1   1   1   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12360   1   1   0   5  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12354   1   1  34   4  38     0     0       2.560957 0.731023 0.268943 0.000033 0.000000
   12353   1   1  33   4  38     0     0       2.561025 0.731000 0.268967 0.000033 0.000000
   12352   1   1  32   4  38     0     0       2.561227 0.730931 0.269035 0.000033 0.000000
   12351   1   1  31   4  38     0     0       2.561799 0.730736 0.269231 0.000033 0.000000
   12350   1   1  30   4  38     0     0       2.563358 0.730203 0.269764 0.000033 0.000000
   12349   1   1  29   4  38     0     0       2.567451 0.728804 0.271162 0.000033 0.000000
   12348   1   1  28   4  38     0     0       2.577858 0.725273 0.274693 0.000034 0.000000
   12347   1   1  27   4  38     0     0       2.603804 0.716655 0.283311 0.000034 0.000000
   12346   1   1  26   4  38     0     0       2.668901 0.696293 0.303670 0.000037 0.000000
   12345   1   1  25   4  38     0     0       2.840050 0.651216 0.348735 0.000049 0.000000
   12344   1   1  24   4  38     0     0       3.314388 0.572817 0.427068 0.000115 0.000000
   12343   1   1  23   4  38     0     0       4.553581 0.487047 0.512122 0.000830 0.000000
   12342   1   1  22   4  38     0     0       7.421019 0.390847 0.566722 0.042431 0.000000
   12341   1   1  21   4  38     0     0      16.160867 0.003424 0.280374 0.716202 0.000000
   12340   1   1  20   4  38     0     0      36.033600 0.000000 0.156877 0.843123 0.000000
   12339   1   1  19   4  38     0     0      70.494767 0.000000 0.133248 0.866752 0.000000
   12338   1   1  18   4  38     0     0     126.683744 0.000000 0.133048 0.866952 0.000000
   12337   1   1  17   4  38     0     0     207.970623 0.000000 0.133333 0.866667 0.000000
   12336   1   1  16   4  38     0     0     304.759671 0.000000 0.133334 0.866666 0.000000
   12335   1   1  15   4  38     0     0     407.341144 0.000000 0.200000 0.800000 0.000000
   12334   1   1  14   4  38     0     0     498.634698 0.000000 0.333333 0.666667 0.000000
   12333   1   1  13   4  38     0     0     560.209123 0.000000 0.533209 0.466791 0.000000
   12332   1   1  12   4  38     0     0     604.089841 0.000000 0.733182 0.266818 0.000000
   12331   1   1  11   4  38     0     0     623.760559 0.000000 0.866665 0.133335 0.000000
   12330   1   1  10   4  38     0     0     633.110571 0.000000 0.933333 0.066667 0.000000
   12329   1   1   9   4  38     0     0     637.490033 0.000000 1.000000 0.000000 0.000000
   12328   1   1   8   4  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12327   1   1   7   4  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12326   1   1   6   4  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12325   1   1   5   4  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12324   1   1   4   4  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12323   1   1   3   4  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12322   1   1   2   4  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12321   1   1   1   4  38     0     0     638.100000 0.000000 1.000000 0.000000 0.000000
   12320   1   1   0   4  38     0     0     637.712710 0.000000 1.000000 0.000000 0.000000
   12315   1   1  35   3  38     0     0       2.560928 0.731033 0.268934 0.000033 0.000000
   12314   1   1  34   3  38     0     0       2.560936 0.731031 0.268936 0.000033 0.000000
   12313   1   1  33   3  38     0     0       2.560958 0.731023 0.268944 0.000033 0.000000
   12312   1   1  32   3  38     0     0       2.561026 0.731000 0.268967 0.000033 0.000000
   12311   1   1  31   3  38     0     0       2.561216 0.730935 0.269032 0.000033 0.000000
   12310   1   1  30   3  38     0     0       2.561734 0.730758 0.269209 0.000033 0.000000
   12309   1   1  29   3  38     0     0       2.563087 0.730293 0.269673 0.000033 0.000000
   12308   1   1  28   3  38     0     0       2.566493 0.729126 0.270841 0.000033 0.000000
   12307   1   1  27   3  38     0     0       2.574774 0.726300 0.273666 0.000033 0.000000
   12306   1   1  26   3  38     0     0       2.594414 0.719702 0.280264 0.000034 0.000000
   12305   1   1  25   3  38     0     0       2.640676 0.704786 0.295178 0.000036 0.000000
   12304   1   1  24   3  38     0     0       2.752324 0.672522 0.327436 0.000042 0.000000
   12303   1   1  23   3  38     0     0       3.035458 0.611309 0.388622 0.000070 0.000000
   12302   1   1  22   3  38     0     0       3.750653 0.528553 0.471215 0.000231 0.000000
   12301   1   1  21   3  38     0     0       5.376981 0.448750 0.548645 0.002604 0.000000
   12300   1   1  20   3  38     0     0       8.821056 0.284861 0.560851 0.154288 0.000000
   12299   1   1  19   3  38     0     0      18.615416 0.000692 0.257451 0.741857 0.000000
   12298   1   1  18   3  38     0     0      37.015579 0.000000 0.164086 0.835914 0.000000
   12297   1   1  17   3  38     0     0      66.084958 0.000000 0.133536 0.866464 0.000000
   12296   1   1  16   3  38     0     0     109.361093 0.000000 0.133305 0.866695 0.000000
   12295   1   1  15   3  38     0     0     170.713281 0.000000 0.133321 0.866679 0.000000
   12294   1   1  14   3  38     0     0     240.206506 0.000000 0.133333 0.866667 0.000000
   12293   1   1  13   3  38     0     0     315.861766 0.000000 0.161125 0.838875 0.000000
   12292   1   1  12   3  38     0     0     390.479655 0.000000 0.200005 0.799995 0.000000
   12291   1   1  11   3  38     0     0     455.393585 0.000000 0.266778 0.733222 0.000000
   12290   1   1  10   3  38     0     0     506.559051 0.000000 0.392643 0.607357 0.000000
   12289   1   1   9   3  38     0     0     542.307712 0.000000 0.466854 0.533146 0.000000
   12288   1   1   8   3  38     0     0     569.376698 0.000000 0.600000 0.400000 0.000000
   12287   1   1   7   3  38     0     0     587.689307 0.000000 0.666667 0.333333 0.000000
   12286   1   1   6   3  38     0     0     597.318861 0.000000 0.733319 0.266681 0.000000
   12285   1   1   5   3  38     0     0     601.141396 0.000000 0.733333 0.266667 0.000000
   12284   1   1   4   3  38     0     0     600.504198 0.000000 0.733334 0.266666 0.000000
   12283   1   1   3   3  38     0     0     594.836567 0.000000 0.733333 0.266667 0.000000
   12282   1   1   2   3  38     0     0     581.640025 0.000000 0.670146 0.329854 0.000000
   12281   1   1   1   3  38     0     0     559.249052 0.000000 0.665721 0.334279 0.000000
   12280   1   1   0   3  38     0     0     524.403050 0.000000 0.595651 0.404349 0.000000
   12276   1   1  36   2  38     0     0       2.560925 0.731034 0.268933 0.000033 0.000000
   12275   1   1  35   2  38     0     0       2.560926 0.731034 0.268933 0.000033 0.000000
   12274   1   1  34   2  38     0     0       2.560929 0.731033 0.268934 0.000033 0.000000
   12273   1   1  33   2  38     0     0       2.560936 0.731031 0.268936 0.000033 0.000000
   12272   1   1  32   2  38     0     0       2.560958 0.731023 0.268944 0.000033 0.000000
   12271   1   1  31   2  38     0     0       2.561022 0.731001 0.268966 0.000033 0.000000
   12270   1   1  30   2  38     0     0       2.561194 0.730942 0.269025 0.000033 0.000000
   12269   1   1  29   2  38     0     0       2.561644 0.730788 0.269179 0.000033 0.000000
   12268   1   1  28   2  38     0     0       2.562771 0.730400 0.269567 0.000033 0.000000
   12267   1   1  27   2  38     0     0       2.565489 0.729465 0.270502 0.000033 0.000000
   12266   1   1  26   2  38     0     0       2.571810 0.727296 0.272670 0.000033 0.000000
   12265   1   1  25   2  38     0     0       2.586079 0.722451 0.277515 0.000034 0.000000
   12264   1   1  24   2  38     0     0       2.617728 0.711989 0.287976 0.000035 0.000000
   12263   1   1  23   2  38     0     0       2.688198 0.690192 0.309770 0.000038 0.000000
   12262   1   1  22   2  38     0     0       2.849938 0.647762 0.352188 0.000050 0.000000
   12261   1   1  21   2  38     0     0       3.231201 0.579475 0.420428 0.000097 0.000000
   12260   1   1  20   2  38     0     0       4.086701 0.499841 0.499783 0.000377 0.000000
   12259   1   1  19   2  38     0     0       5.808164 0.422776 0.572926 0.004298 0.000000
   12258   1   1  18   2  38     0     0       9.107099 0.254626 0.577513 0.167861 0.000000
   12257   1   1  17   2  38     0     0      17.262748 0.001794 0.290368 0.707838 0.000000
   12256   1   1  16   2  38     0     0      31.335855 0.000000 0.193319 0.806681 0.000000
   12255   1   1  15   2  38     0     0      51.636099 0.000000 0.143079 0.856921 0.000000
   12254   1   1  14   2  38     0     0      79.193835 0.000000 0.133491 0.866509 0.000000
   12253   1   1  13   2  38     0     0     114.567924 0.000000 0.133333 0.866667 0.000000
   12252   1   1  12   2  38     0     0     157.586546 0.000000 0.133333 0.866667 0.000000
   12251   1   1  11   2  38     0     0     202.406700 0.000000 0.133333 0.866667 0.000000
